id,sceneId,roomId,roomType,nOrigPersImgs,genPersImgIndices
scene_02046_r477,scene_02046,477,balcony,5,0-71
scene_02046_r834,scene_02046,834,kitchen,1,72-143
scene_02046_r743,scene_02046,743,bedroom,4,144-215
scene_02046_r424,scene_02046,424,bedroom,5,216-287
scene_02046_r1210,scene_02046,1210,bedroom,5,288-359
scene_02046_r1014,scene_02046,1014,bathroom,1,360-431
scene_02046_r611,scene_02046,611,undefined,3,432-503
scene_02046_r377,scene_02046,377,living room,5,504-575
scene_02046_r534,scene_02046,534,bathroom,2,576-647
scene_02047_r618367,scene_02047,618367,bedroom,5,0-71
scene_02047_r934954,scene_02047,934954,living room,1,72-143
scene_02047_r970821,scene_02047,970821,kitchen,3,144-215
scene_02047_r618370,scene_02047,618370,balcony,5,216-287
scene_02047_r618372,scene_02047,618372,bathroom,4,288-359
scene_02047_r618366,scene_02047,618366,bedroom,5,360-431
scene_02047_r618368,scene_02047,618368,bedroom,5,432-503
scene_02047_r618371,scene_02047,618371,bathroom,4,504-575
scene_02048_r2211,scene_02048,2211,kitchen,4,0-71
scene_02048_r502,scene_02048,502,balcony,5,72-143
scene_02048_r1805,scene_02048,1805,bathroom,4,144-215
scene_02048_r1168,scene_02048,1168,bedroom,5,216-287
scene_02048_r614168,scene_02048,614168,living room,3,288-359
scene_02048_r1048,scene_02048,1048,bedroom,4,360-431
scene_02049_r466192,scene_02049,466192,bedroom,5,0-71
scene_02049_r466173,scene_02049,466173,living room,4,72-143
scene_02049_r466056,scene_02049,466056,bathroom,3,144-215
scene_02050_r335,scene_02050,335,balcony,4,0-71
scene_02050_r399,scene_02050,399,bedroom,5,72-143
scene_02050_r958343,scene_02050,958343,corridor,0,144-215
scene_02050_r289,scene_02050,289,bedroom,4,216-287
scene_02050_r959998,scene_02050,959998,living room,5,288-359
scene_02050_r371,scene_02050,371,bedroom,5,360-431
scene_02050_r305,scene_02050,305,kitchen,5,432-503
scene_02050_r958097,scene_02050,958097,bathroom,5,504-575
scene_02051_r942829,scene_02051,942829,bathroom,5,0-71
scene_02051_r946075,scene_02051,946075,living room,5,72-143
scene_02051_r796178,scene_02051,796178,bathroom,4,144-215
scene_02051_r941474,scene_02051,941474,living room,5,216-287
scene_02051_r792483,scene_02051,792483,store room,5,288-359
scene_02051_r419,scene_02051,419,bathroom,4,360-431
scene_02051_r421,scene_02051,421,bedroom,5,432-503
scene_02051_r939588,scene_02051,939588,bathroom,4,504-575
scene_02051_r939633,scene_02051,939633,bathroom,4,576-647
scene_02051_r942831,scene_02051,942831,bedroom,5,648-719
scene_02051_r939625,scene_02051,939625,studio,5,720-791
scene_02051_r939604,scene_02051,939604,bathroom,4,792-863
scene_02051_r447,scene_02051,447,balcony,4,864-935
scene_02051_r449,scene_02051,449,balcony,2,936-1007
scene_02051_r939531,scene_02051,939531,bathroom,5,1008-1079
scene_02051_r387,scene_02051,387,bathroom,5,1080-1151
scene_02051_r943393,scene_02051,943393,living room,5,1152-1223
scene_02051_r796204,scene_02051,796204,study,5,1224-1295
scene_02051_r941476,scene_02051,941476,store room,5,1296-1367
scene_02051_r6487,scene_02051,6487,bathroom,5,1368-1439
scene_02051_r946077,scene_02051,946077,kitchen,2,1440-1511
scene_02051_r792450,scene_02051,792450,kitchen,1,1512-1583
scene_02052_r711,scene_02052,711,balcony,1,0-71
scene_02052_r141,scene_02052,141,bathroom,4,72-143
scene_02052_r274,scene_02052,274,kitchen,2,144-215
scene_02052_r322,scene_02052,322,balcony,2,216-287
scene_02052_r679,scene_02052,679,bedroom,4,288-359
scene_02052_r320,scene_02052,320,living room,5,360-431
scene_02052_r704,scene_02052,704,bedroom,5,432-503
scene_02052_r713,scene_02052,713,balcony,5,504-575
scene_02053_r328574,scene_02053,328574,living room,5,0-71
scene_02053_r328796,scene_02053,328796,bathroom,2,72-143
scene_02053_r328576,scene_02053,328576,study,5,144-215
scene_02053_r1625,scene_02053,1625,balcony,0,216-287
scene_02053_r1607,scene_02053,1607,kitchen,1,288-359
scene_02053_r327959,scene_02053,327959,bedroom,4,360-431
scene_02054_r920833,scene_02054,920833,bedroom,5,0-71
scene_02054_r470,scene_02054,470,balcony,0,72-143
scene_02054_r100247,scene_02054,100247,living room,5,144-215
scene_02054_r247,scene_02054,247,bathroom,4,216-287
scene_02054_r230,scene_02054,230,bedroom,4,288-359
scene_02054_r211,scene_02054,211,kitchen,3,360-431
scene_02055_r277,scene_02055,277,balcony,2,0-71
scene_02055_r307,scene_02055,307,living room,5,72-143
scene_02055_r190,scene_02055,190,study,5,144-215
scene_02055_r207,scene_02055,207,balcony,5,216-287
scene_02055_r252,scene_02055,252,kitchen,1,288-359
scene_02055_r505,scene_02055,505,store room,0,360-431
scene_02055_r507,scene_02055,507,bedroom,5,432-503
scene_02055_r426,scene_02055,426,bathroom,3,504-575
scene_02055_r305,scene_02055,305,bedroom,5,576-647
scene_02056_r676,scene_02056,676,bathroom,2,0-71
scene_02056_r944879,scene_02056,944879,study,5,72-143
scene_02056_r516,scene_02056,516,bedroom,5,144-215
scene_02056_r944520,scene_02056,944520,kitchen,5,216-287
scene_02056_r944518,scene_02056,944518,kitchen,1,288-359
scene_02056_r150,scene_02056,150,balcony,3,360-431
scene_02056_r943783,scene_02056,943783,living room,5,432-503
scene_02056_r943818,scene_02056,943818,bedroom,5,504-575
scene_02056_r944881,scene_02056,944881,living room,2,576-647
scene_02057_r284,scene_02057,284,bathroom,4,0-71
scene_02057_r194,scene_02057,194,balcony,3,72-143
scene_02057_r119,scene_02057,119,bedroom,5,144-215
scene_02057_r173,scene_02057,173,bathroom,3,216-287
scene_02057_r419339,scene_02057,419339,living room,5,288-359
scene_02057_r305,scene_02057,305,kitchen,4,360-431
scene_02057_r212,scene_02057,212,bedroom,4,432-503
scene_02057_r175,scene_02057,175,bedroom,5,504-575
scene_02057_r137,scene_02057,137,balcony,5,576-647
scene_02058_r376,scene_02058,376,living room,5,0-71
scene_02058_r123,scene_02058,123,bedroom,4,72-143
scene_02058_r378,scene_02058,378,bathroom,1,144-215
scene_02058_r221,scene_02058,221,bedroom,5,216-287
scene_02058_r326,scene_02058,326,kitchen,4,288-359
scene_02058_r226,scene_02058,226,bedroom,5,360-431
scene_02058_r228,scene_02058,228,balcony,4,432-503
scene_02059_r163,scene_02059,163,balcony,4,0-71
scene_02059_r274,scene_02059,274,kitchen,2,72-143
scene_02059_r180,scene_02059,180,bedroom,5,144-215
scene_02059_r233,scene_02059,233,bathroom,3,216-287
scene_02059_r215,scene_02059,215,bedroom,5,288-359
scene_02059_r161,scene_02059,161,bedroom,5,360-431
scene_02059_r272,scene_02059,272,living room,5,432-503
scene_02060_r669,scene_02060,669,corridor,4,0-71
scene_02060_r735,scene_02060,735,living room,5,72-143
scene_02060_r1206,scene_02060,1206,store room,0,144-215
scene_02060_r1208,scene_02060,1208,bedroom,5,216-287
scene_02060_r684,scene_02060,684,bathroom,4,288-359
scene_02060_r667,scene_02060,667,bathroom,0,360-431
scene_02060_r448,scene_02060,448,balcony,3,432-503
scene_02060_r593,scene_02060,593,bedroom,5,504-575
scene_02060_r737,scene_02060,737,kitchen,5,576-647
scene_02060_r611,scene_02060,611,bedroom,5,648-719
scene_02060_r498,scene_02060,498,bathroom,0,720-791
scene_02061_r214,scene_02061,214,kitchen,4,0-71
scene_02061_r273,scene_02061,273,bathroom,5,72-143
scene_02061_r201,scene_02061,201,bedroom,5,144-215
scene_02061_r227,scene_02061,227,bedroom,5,216-287
scene_02061_r275,scene_02061,275,living room,4,288-359
scene_02061_r259,scene_02061,259,bedroom,5,360-431
scene_02062_r535561,scene_02062,535561,bedroom,4,0-71
scene_02062_r247,scene_02062,247,bathroom,2,72-143
scene_02062_r262,scene_02062,262,balcony,5,144-215
scene_02062_r182,scene_02062,182,bedroom,5,216-287
scene_02062_r267,scene_02062,267,living room,5,288-359
scene_02062_r245,scene_02062,245,kitchen,2,360-431
scene_02062_r293,scene_02062,293,bathroom,3,432-503
scene_02062_r213,scene_02062,213,bathroom,2,504-575
scene_02062_r184,scene_02062,184,balcony,2,576-647
scene_02062_r535563,scene_02062,535563,balcony,2,648-719
scene_02063_r488,scene_02063,488,store room,3,0-71
scene_02063_r515,scene_02063,515,bedroom,5,72-143
scene_02063_r444,scene_02063,444,kitchen,4,144-215
scene_02063_r342,scene_02063,342,study,3,216-287
scene_02063_r603860,scene_02063,603860,dining room,3,288-359
scene_02063_r604278,scene_02063,604278,living room,5,360-431
scene_02063_r316,scene_02063,316,bathroom,3,432-503
scene_02063_r361,scene_02063,361,bedroom,4,504-575
scene_02063_r517,scene_02063,517,balcony,3,576-647
scene_02063_r603929,scene_02063,603929,corridor,5,648-719
scene_02063_r234,scene_02063,234,bathroom,1,720-791
scene_02064_r245,scene_02064,245,kitchen,1,0-71
scene_02064_r953193,scene_02064,953193,living room,5,72-143
scene_02064_r122,scene_02064,122,bedroom,5,144-215
scene_02064_r264,scene_02064,264,bathroom,2,216-287
scene_02064_r165891,scene_02064,165891,study,1,288-359
scene_02064_r177,scene_02064,177,balcony,5,360-431
scene_02064_r290,scene_02064,290,bedroom,5,432-503
scene_02065_r484,scene_02065,484,kitchen,4,0-71
scene_02065_r275,scene_02065,275,bathroom,4,72-143
scene_02065_r208,scene_02065,208,bathroom,0,144-215
scene_02065_r386,scene_02065,386,balcony,5,216-287
scene_02065_r837256,scene_02065,837256,bathroom,4,288-359
scene_02065_r836740,scene_02065,836740,bedroom,3,360-431
scene_02065_r381,scene_02065,381,kitchen,0,432-503
scene_02065_r837254,scene_02065,837254,bedroom,5,504-575
scene_02065_r255,scene_02065,255,kitchen,2,576-647
scene_02065_r836783,scene_02065,836783,living room,2,648-719
scene_02065_r277,scene_02065,277,bedroom,5,720-791
scene_02065_r836752,scene_02065,836752,corridor,3,792-863
scene_02066_r936757,scene_02066,936757,living room,5,0-71
scene_02066_r138,scene_02066,138,kitchen,3,72-143
scene_02066_r258,scene_02066,258,bathroom,5,144-215
scene_02066_r936759,scene_02066,936759,balcony,0,216-287
scene_02066_r226,scene_02066,226,bedroom,5,288-359
scene_02066_r208,scene_02066,208,bedroom,5,360-431
scene_02066_r176,scene_02066,176,study,3,432-503
scene_02066_r936713,scene_02066,936713,balcony,2,504-575
scene_02067_r1043,scene_02067,1043,living room,5,0-71
scene_02067_r1470,scene_02067,1470,study,4,72-143
scene_02067_r175,scene_02067,175,bedroom,5,144-215
scene_02067_r1021,scene_02067,1021,balcony,4,216-287
scene_02067_r1472,scene_02067,1472,kitchen,4,288-359
scene_02067_r189,scene_02067,189,bathroom,2,360-431
scene_02067_r1041,scene_02067,1041,bedroom,5,432-503
scene_02068_r473,scene_02068,473,bedroom,5,0-71
scene_02068_r356679,scene_02068,356679,living room,5,72-143
scene_02068_r356677,scene_02068,356677,bathroom,3,144-215
scene_02068_r215,scene_02068,215,living room,5,216-287
scene_02068_r295,scene_02068,295,balcony,4,288-359
scene_02068_r448,scene_02068,448,bedroom,5,360-431
scene_02068_r500,scene_02068,500,bathroom,4,432-503
scene_02068_r564,scene_02068,564,kitchen,3,504-575
scene_02068_r1036,scene_02068,1036,bedroom,5,576-647
scene_02068_r173,scene_02068,173,balcony,5,648-719
scene_02069_r743783,scene_02069,743783,kitchen,0,0-71
scene_02069_r956904,scene_02069,956904,kitchen,3,72-143
scene_02069_r182,scene_02069,182,study,5,144-215
scene_02069_r690,scene_02069,690,bathroom,5,216-287
scene_02069_r198,scene_02069,198,kitchen,5,288-359
scene_02069_r517,scene_02069,517,bathroom,4,360-431
scene_02069_r1277,scene_02069,1277,bedroom,5,432-503
scene_02069_r743691,scene_02069,743691,balcony,5,504-575
scene_02069_r336,scene_02069,336,bathroom,0,576-647
scene_02069_r530,scene_02069,530,bathroom,4,648-719
scene_02069_r547,scene_02069,547,bedroom,5,720-791
scene_02069_r743781,scene_02069,743781,kitchen,5,792-863
scene_02069_r956906,scene_02069,956906,living room,5,864-935
scene_02070_r892133,scene_02070,892133,bedroom,4,0-71
scene_02070_r207,scene_02070,207,balcony,5,72-143
scene_02070_r179,scene_02070,179,living room,5,144-215
scene_02070_r103,scene_02070,103,bathroom,3,216-287
scene_02070_r90,scene_02070,90,bedroom,3,288-359
scene_02070_r139,scene_02070,139,bedroom,5,360-431
scene_02070_r186,scene_02070,186,kitchen,2,432-503
scene_02070_r892135,scene_02070,892135,store room,3,504-575
scene_02071_r228,scene_02071,228,balcony,0,0-71
scene_02071_r325,scene_02071,325,balcony,5,72-143
scene_02071_r217,scene_02071,217,kitchen,4,144-215
scene_02071_r310,scene_02071,310,bathroom,5,216-287
scene_02071_r207,scene_02071,207,balcony,4,288-359
scene_02071_r380,scene_02071,380,living room,3,360-431
scene_02071_r382,scene_02071,382,dining room,4,432-503
scene_02071_r308,scene_02071,308,bedroom,5,504-575
scene_02071_r276,scene_02071,276,bathroom,3,576-647
scene_02071_r257,scene_02071,257,bedroom,4,648-719
scene_02072_r484,scene_02072,484,kitchen,4,0-71
scene_02072_r275,scene_02072,275,bathroom,3,72-143
scene_02072_r208,scene_02072,208,bathroom,0,144-215
scene_02072_r381,scene_02072,381,kitchen,1,216-287
scene_02072_r386,scene_02072,386,balcony,1,288-359
scene_02072_r837256,scene_02072,837256,bathroom,4,360-431
scene_02072_r836740,scene_02072,836740,bedroom,5,432-503
scene_02072_r255,scene_02072,255,kitchen,1,504-575
scene_02072_r837254,scene_02072,837254,bathroom,5,576-647
scene_02072_r277,scene_02072,277,bedroom,5,648-719
scene_02072_r836752,scene_02072,836752,corridor,2,720-791
scene_02072_r836783,scene_02072,836783,living room,4,792-863
scene_02073_r167,scene_02073,167,bathroom,1,0-71
scene_02073_r838,scene_02073,838,kitchen,5,72-143
scene_02073_r234,scene_02073,234,balcony,1,144-215
scene_02073_r764,scene_02073,764,living room,5,216-287
scene_02074_r856673,scene_02074,856673,undefined,1,0-71
scene_02074_r856667,scene_02074,856667,balcony,2,72-143
scene_02074_r856670,scene_02074,856670,kitchen,3,144-215
scene_02074_r858910,scene_02074,858910,bedroom,5,216-287
scene_02074_r861349,scene_02074,861349,bedroom,5,288-359
scene_02074_r856666,scene_02074,856666,bedroom,5,360-431
scene_02074_r856672,scene_02074,856672,undefined,0,432-503
scene_02074_r859972,scene_02074,859972,undefined,3,504-575
scene_02074_r864746,scene_02074,864746,undefined,5,576-647
scene_02074_r863316,scene_02074,863316,bedroom,5,648-719
scene_02074_r856668,scene_02074,856668,balcony,3,720-791
scene_02074_r856662,scene_02074,856662,living room,5,792-863
scene_02074_r856671,scene_02074,856671,balcony,2,864-935
scene_02075_r868273,scene_02075,868273,kitchen,5,0-71
scene_02075_r173,scene_02075,173,bedroom,5,72-143
scene_02075_r92,scene_02075,92,living room,5,144-215
scene_02075_r76,scene_02075,76,bedroom,5,216-287
scene_02076_r968149,scene_02076,968149,bathroom,5,0-71
scene_02076_r969400,scene_02076,969400,bathroom,2,72-143
scene_02076_r90912,scene_02076,90912,balcony,4,144-215
scene_02076_r90901,scene_02076,90901,bedroom,5,216-287
scene_02076_r90906,scene_02076,90906,bathroom,5,288-359
scene_02076_r90904,scene_02076,90904,bedroom,5,360-431
scene_02076_r90903,scene_02076,90903,living room,5,432-503
scene_02076_r968744,scene_02076,968744,study,5,504-575
scene_02076_r90913,scene_02076,90913,kitchen,5,576-647
scene_02077_r196,scene_02077,196,bathroom,3,0-71
scene_02077_r902430,scene_02077,902430,bedroom,5,72-143
scene_02077_r764,scene_02077,764,bedroom,5,144-215
scene_02077_r245,scene_02077,245,living room,5,216-287
scene_02077_r900954,scene_02077,900954,dining room,1,288-359
scene_02077_r363,scene_02077,363,kitchen,4,360-431
scene_02077_r10041,scene_02077,10041,corridor,3,432-503
scene_02077_r1125,scene_02077,1125,balcony,3,504-575
scene_02078_r175,scene_02078,175,bedroom,5,0-71
scene_02078_r239,scene_02078,239,balcony,3,72-143
scene_02078_r101,scene_02078,101,bathroom,2,144-215
scene_02078_r955096,scene_02078,955096,kitchen,0,216-287
scene_02078_r311,scene_02078,311,living room,5,288-359
scene_02078_r954538,scene_02078,954538,balcony,2,360-431
scene_02078_r131,scene_02078,131,bedroom,4,432-503
scene_02078_r823207,scene_02078,823207,bedroom,5,504-575
scene_02078_r145,scene_02078,145,bathroom,1,576-647
scene_02079_r109652,scene_02079,109652,living room,5,0-71
scene_02079_r1836,scene_02079,1836,kitchen,2,72-143
scene_02079_r109590,scene_02079,109590,balcony,2,144-215
scene_02079_r3687,scene_02079,3687,bedroom,5,216-287
scene_02079_r1365,scene_02079,1365,bedroom,4,288-359
scene_02079_r3628,scene_02079,3628,bathroom,2,360-431
scene_02080_r265,scene_02080,265,living room,4,0-71
scene_02081_r906668,scene_02081,906668,living room,4,0-71
scene_02081_r602251,scene_02081,602251,balcony,4,72-143
scene_02082_r299,scene_02082,299,living room,4,0-71
scene_02082_r232,scene_02082,232,bathroom,3,72-143
scene_02082_r128,scene_02082,128,store room,1,144-215
scene_02082_r114,scene_02082,114,study,5,216-287
scene_02082_r164,scene_02082,164,bedroom,5,288-359
scene_02082_r182,scene_02082,182,balcony,4,360-431
scene_02082_r76,scene_02082,76,kitchen,2,432-503
scene_02082_r144,scene_02082,144,bedroom,5,504-575
scene_02083_r94,scene_02083,94,kitchen,5,0-71
scene_02083_r927748,scene_02083,927748,bedroom,5,72-143
scene_02083_r142,scene_02083,142,bathroom,5,144-215
scene_02083_r189,scene_02083,189,living room,4,216-287
scene_02083_r179,scene_02083,179,bedroom,4,288-359
scene_02084_r755772,scene_02084,755772,bedroom,5,0-71
scene_02084_r331,scene_02084,331,kitchen,5,72-143
scene_02084_r397,scene_02084,397,store room,2,144-215
scene_02084_r184,scene_02084,184,bedroom,5,216-287
scene_02084_r753509,scene_02084,753509,bathroom,2,288-359
scene_02084_r350,scene_02084,350,balcony,2,360-431
scene_02084_r368,scene_02084,368,living room,5,432-503
scene_02084_r315,scene_02084,315,study,5,504-575
scene_02085_r265,scene_02085,265,bathroom,3,0-71
scene_02085_r286,scene_02085,286,bedroom,5,72-143
scene_02085_r339,scene_02085,339,kitchen,5,144-215
scene_02085_r301,scene_02085,301,study,5,216-287
scene_02085_r337,scene_02085,337,bathroom,5,288-359
scene_02085_r354,scene_02085,354,living room,5,360-431
scene_02085_r171,scene_02085,171,bedroom,5,432-503
scene_02085_r356,scene_02085,356,store room,1,504-575
scene_02085_r221,scene_02085,221,balcony,0,576-647
scene_02086_r449,scene_02086,449,living room,1,0-71
scene_02086_r447,scene_02086,447,bathroom,5,72-143
scene_02086_r268,scene_02086,268,bedroom,3,144-215
scene_02086_r432,scene_02086,432,balcony,3,216-287
scene_02086_r396,scene_02086,396,kitchen,3,288-359
scene_02086_r266,scene_02086,266,bedroom,4,360-431
