index,model_id,fine_grained_class,coarse_grained_class,empty_struct_obj,nyuv2_40class,wnsynsetid,wnsynsetkey,up,front,tags,variantIds,baseVariantId,isCornerPiece,setIds,componentIds
1576,s__2047,nightstand,stand,2,night_stand,n03015254,chest_of_drawers.n.01,,,__SYM_REFLECT_LR,,,,63,
1577,s__2048,double_bed,bed,2,bed,n03225988,double_bed.n.01,,,__SYM_REFLECT_LR,,,,63,
1578,s__2049,straight_chair,chair,2,chair,n04331277,straight_chair.n.01,,,__SYM_REFLECT_LR,,,,63,
1579,s__2050,hanger,hanger,2,cabinet,n03490884,hanger.n.02,,,,,,,63,
1580,s__2051,nightstand,stand,2,night_stand,n03015254,chest_of_drawers.n.01,,,,,,,64,
1581,s__2052,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,64,
1582,s__2053,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01,,,__SYM_REFLECT_LR,,,,64,
1583,s__2054,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,64,
1584,s__2055,double_bed,bed,2,bed,n03225988,double_bed.n.01,,,__SYM_REFLECT_LR,,,,64,
1585,s__2056,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,64,
1586,s__2057,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,64,
1587,s__2058,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01,,,__SYM_REFLECT_LR,,,,64,
1588,s__2059,armchair,chair,2,chair,n03262932,easy_chair.n.01,,,__SYM_REFLECT_LR,,,,,
1589,s__2060,sofa,sofa,2,sofa,n04256520,sofa.n.01,,,__SYM_REFLECT_LR,,,,,
1590,s__2061,armchair,chair,2,chair,n03262932,easy_chair.n.01,,,__SYM_REFLECT_LR,,,,,
1591,s__2062,armchair,chair,2,chair,n03262932,easy_chair.n.01,,,__SYM_REFLECT_LR,,,,,
1592,s__2083,toy,toy,2,otherprop,n03964744,plaything.n.01,,,__SYM_REFLECT_LR_APPROX,,,,,
1593,s__2084,toy,toy,2,otherprop,n03964744,plaything.n.01,,,__SYM_REFLECT_LR_APPROX,,,,,
1594,s__2085,toy,toy,2,otherprop,n03964744,plaything.n.01,,,__SYM_REFLECT_LR_APPROX,,,,,
1595,s__2086,toy,toy,2,otherprop,n03964744,plaything.n.01,,,,,,,,
1596,s__2087,toy,toy,2,otherprop,n03964744,plaything.n.01,,,__SYM_REFLECT_LR_APPROX,,,,,
1597,s__2088,toy,toy,2,otherprop,n03964744,plaything.n.01,,,,,,,,
1598,s__2089,double_bed,bed,2,bed,n03225988,double_bed.n.01,,,__SYM_REFLECT_LR,,,,,
1599,s__2090,dresser,dresser,2,cabinet,n03015254,chest_of_drawers.n.01,,,,,,,35,
1600,s__2091,dresser,dresser,2,cabinet,n03015254,chest_of_drawers.n.01,,,__SYM_REFLECT_LR,,,,36,
1601,s__2092,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,24,
1602,s__2093,bookshelf,shelving,2,bookshelf,n02871439,bookshelf.n.01,,,__SYM_REFLECT_LR,,,,35,
1603,s__2094,bookshelf,shelving,2,bookshelf,n02871439,bookshelf.n.01,,,__SYM_REFLECT_LR,,,,35,
1604,s__2095,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,,,__SYM_REFLECT_FB,,,,,
1605,s__2096,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,,,__SYM_REFLECT_LR,,,,23,
1606,s__2097,nightstand,stand,2,night_stand,n03015254,chest_of_drawers.n.01,,,__SYM_REFLECT_LR,,,,36,
1607,s__2098,nightstand,stand,2,night_stand,n03015254,chest_of_drawers.n.01,,,__SYM_REFLECT_LR,,,,36,
1608,s__2099,nightstand,stand,2,night_stand,n03015254,chest_of_drawers.n.01,,,__SYM_REFLECT_LR,,,,25,
1609,s__2100,nightstand,stand,2,night_stand,n03015254,chest_of_drawers.n.01,,,__SYM_REFLECT_LR,,,,23,
1610,s__2101,stand,stand,2,night_stand,n04301000,stand.n.04,,,__SYM_REFLECT_LR,,,,25,
1611,s__2103,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,,,,,23,
1612,s__2104,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,,,__SYM_REFLECT_LR,,,,25,
1613,s__2105,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,,,,,23,
1614,s__2106,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,,,,,,,"22,23,24,25,148",
1615,s__2107,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,,,__SYM_REFLECT_LR,,,,,
1616,s__2108,wall_shelf,shelving,2,shelves,n04190052,shelf.n.01,,,__SYM_REFLECT_LR,,,,"22,23,24,25,148",
1617,s__2109,wall_shelf,shelving,2,shelves,n04190052,shelf.n.01,,,__SYM_REFLECT_LR,,,,36,
1618,s__2110,coffee_table,table,2,cabinet,n03063968,coffee_table.n.01,,,__SYM_ROTATE_UP_4,,,,"22,23,24,25,148",
1619,s__2111,stand,stand,2,night_stand,n04301000,stand.n.04,,,__SYM_REFLECT_LR,,,,25,
1620,s__2112,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,,,__SYM_REFLECT_LR,,,,23,
1621,s__2113,desk,desk,2,desk,n03179701,desk.n.01,,,__SYM_REFLECT_LR,,,,35,
1622,s__2114,desk,workplace,2,desk,n03179701,desk.n.01,,,,,,,22,
1623,s__2115,desk,desk,2,desk,n03179701,desk.n.01,,,,,,,35,
1624,s__2116,desk,desk,2,desk,n03179701,desk.n.01,,,,,,,25,
1625,s__2117,desk,desk,2,desk,n03179701,desk.n.01,,,,,,,22,
1626,s__2118,desk,desk,2,desk,n03179701,desk.n.01,,,,,,,22,
1627,s__2119,desk,desk,2,desk,n03179701,desk.n.01,,,__SYM_REFLECT_LR,,,,"22,23,24,25,148",
1628,s__2120,coffee_table,table,2,table,n03063968,coffee_table.n.01,,,__SYM_ROTATE_UP_2,,,,"22,23,24,25,148",
1629,s__2121,coffee_table,table,2,table,n03063968,coffee_table.n.01,,,__SYM_ROTATE_UP_2,,,,"22,23,24,25,148",
1630,s__2122,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,,,,,,,25,
1631,s__2123,desk,workplace,2,desk,n03179701,desk.n.01,,,,,,,22,
1632,s__2124,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,,,,,,,25,
1633,s__2125,desk_with_shelves,workplace,2,desk,n03179701,desk.n.01,,,,,,,148,
1634,s__2126,shelving,shelving,2,shelves,n04190052,shelf.n.01,,,__CORNER_C1,,,1,148,
1635,s__2127,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,,,__SYM_REFLECT_LR,,,,"22,25,148",
1636,s__2129,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,,,__SYM_REFLECT_LR,,,,"22,25,148",
1637,s__2130,shelving,shelving,2,shelves,n04190052,shelf.n.01,,,__SYM_REFLECT_FB,,,,35,
1638,s__2131,shelving,shelving,2,shelves,n04190052,shelf.n.01,,,,,,,"22,23,24,25,148",
1639,s__2132,double_bed,bed,2,bed,n03225988,double_bed.n.01,,,__SYM_REFLECT_LR,,,,,
1640,s__2133,desk,workplace,2,desk,n03179701,desk.n.01,,,,,,,22,
1641,s__2134,desk_with_shelves,workplace,2,desk,n03179701,desk.n.01,,,__CORNER_C1,,,1,22,
1642,s__2135,desk_with_shelves,workplace,2,desk,n03179701,desk.n.01,,,__CORNER_C1,,,1,22,
1643,s__2136,desk_with_shelves,workplace,2,desk,n03179701,desk.n.01,,,__CORNER_C2,,,1,22,
1644,s__2137,desk_with_shelves,workplace,2,desk,n03179701,desk.n.01,,,__CORNER_C2,,,1,35,
1645,s__2138,desk_with_shelves,workplace,2,desk,n03179701,desk.n.01,,,__CORNER_C1,,,1,35,
1646,s__2139,desk,workplace,2,desk,n03179701,desk.n.01,,,__CORNER_C2,,,1,35,
1647,s__2140,desk,workplace,2,desk,n03179701,desk.n.01,,,__CORNER_C1,,,1,35,
1648,s__2141,desk_with_shelves,workplace,2,desk,n03179701,desk.n.01,,,,,,,35,
1649,s__2142,shelving,shelving,2,shelves,n04190052,shelf.n.01,,,__SYM_REFLECT_LR,,,,36,
1650,s__2143,desk_with_shelves,workplace,2,desk,n03179701,desk.n.01,,,__CORNER_C2,,,1,24,
1651,s__2144,desk_with_shelves,workplace,2,desk,n03179701,desk.n.01,,,__CORNER_C1,,,1,24,
1652,s__2145,desk,desk,2,desk,n03179701,desk.n.01,,,__SYM_REFLECT_LR,,,,"22,23,24,25,148",
1653,s__2146,shelving,shelving,2,shelves,n04190052,shelf.n.01,,,__SYM_REFLECT_LR,,,,36,
1654,s__2147,desk_with_shelves,workplace,2,desk,n03179701,desk.n.01,,,,,,,24,
1655,s__2148,desk,workplace,2,desk,n03179701,desk.n.01,,,"__SYM_REFLECT_C2_APPROX,__CORNER_C2",,,1,24,
1656,s__2149,desk_with_shelves,workplace,2,desk,n03179701,desk.n.01,,,__CORNER_C1,,,1,22,
1657,s__2150,desk_with_shelves,workplace,2,desk,n03179701,desk.n.01,,,,,,,24,
1658,s__2151,desk_with_shelves,workplace,2,desk,n03179701,desk.n.01,,,,,,,24,
1659,s__2153,desk,desk,2,desk,n03179701,desk.n.01,,,__SYM_REFLECT_LR,,,,"22,23,24,25,148",
1660,s__2154,desk,desk,2,desk,n03179701,desk.n.01,,,,,,,"22,23,24,25,148",
1661,s__2155,desk,desk,2,desk,n03179701,desk.n.01,,,__SYM_REFLECT_LR,,,,"22,23,24,25,148",
1662,s__2156,sofa,sofa,2,sofa,n04256520,sofa.n.01,,,__SYM_REFLECT_LR,,,,107,
1663,s__2157,sofa,sofa,2,sofa,n04256520,sofa.n.01,,,__SYM_REFLECT_LR,,,,107,
1664,s__2158,sofa,sofa,2,sofa,n04256520,sofa.n.01,,,__CORNER_C1,,,,107,
1665,s__2159,sofa,sofa,2,sofa,n04256520,sofa.n.01,,,__SYM_REFLECT_LR,,,,,
1666,s__2160,sofa,sofa,2,sofa,n04256520,sofa.n.01,,,__SYM_REFLECT_LR,,,,106,
1667,s__2161,sofa,sofa,2,sofa,n04256520,sofa.n.01,,,__SYM_REFLECT_LR,,,,,
1668,s__2162,sofa,sofa,2,sofa,n04256520,sofa.n.01,,,__SYM_REFLECT_LR,,,,,
1669,s__2163,sofa,sofa,2,sofa,n04256520,sofa.n.01,,,__SYM_REFLECT_LR,,,,176,
1670,s__2164,sofa,sofa,2,sofa,n04256520,sofa.n.01,,,__SYM_REFLECT_LR,,,,,
1671,s__2165,sofa,sofa,2,sofa,n04256520,sofa.n.01,,,__SYM_REFLECT_LR,,,,130,
1672,s__2166,sofa,sofa,2,sofa,n04256520,sofa.n.01,,,__SYM_ROTATE_UP_10,,,,,
1673,s__2167,armchair,chair,2,chair,n03262932,easy_chair.n.01,,,__SYM_REFLECT_LR,,,,106,
1674,s__2168,armchair,chair,2,chair,n02738535,armchair.n.01,,,__SYM_REFLECT_LR,,,,176,
1675,s__2169,chair,chair,2,chair,n03001627,chair.n.01,,,__SYM_REFLECT_LR,,,,108,
1676,s__2170,chair,chair,2,chair,n03001627,chair.n.01,,,__CORNER_C2,,,,108,
1677,s__2171,sofa,sofa,2,sofa,n04256520,sofa.n.01,,,__SYM_REFLECT_LR,,,,,
1678,s__2172,armchair,chair,2,chair,n03262932,easy_chair.n.01,,,__SYM_REFLECT_LR,,,,130,
1679,s__2173,sofa,sofa,2,sofa,n04256520,sofa.n.01,,,,,,,,
1680,s__2174,armchair,chair,2,chair,n02738535,armchair.n.01,,,__SYM_REFLECT_LR,,,,,
1681,s__2175,armchair,chair,2,chair,n03262932,easy_chair.n.01,,,__SYM_REFLECT_LR,,,,,
1682,s__2176,sofa,sofa,2,sofa,n04256520,sofa.n.01,,,__SYM_REFLECT_LR,,,,,
1683,s__2177,chair,chair,2,chair,n03001627,chair.n.01,,,__SYM_REFLECT_LR,,,,112,
1684,s__2178,armchair,chair,2,chair,n02738535,armchair.n.01,,,__SYM_REFLECT_LR,,,,129,
1685,s__2179,armchair,chair,2,chair,n02738535,armchair.n.01,,,__SYM_REFLECT_LR,,,,112,
1686,s__2180,armchair,chair,2,chair,n02738535,armchair.n.01,,,__SYM_REFLECT_LR,,,,113,
1687,s__2181,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,,,__SYM_ROTATE_UP_2,,,,113,
1688,s__2182,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,,,__SYM_REFLECT_LR,,,,129,
1689,s__2183,armchair,chair,2,chair,n02738535,armchair.n.01,,,__SYM_REFLECT_LR,,,,,
1690,s__2184,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,,,__SYM_ROTATE_UP_2,,,,112,
1691,s__2185,armchair,chair,2,chair,n02738535,armchair.n.01,,,__SYM_REFLECT_LR,,,,146,
1692,s__2186,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,,,__SYM_REFLECT_LR,,,,146,
1693,s__2187,armchair,chair,2,chair,n02738535,armchair.n.01,,,__SYM_REFLECT_LR,,,,,
1694,s__2188,straight_chair,chair,2,chair,n04331277,straight_chair.n.01,,,__SYM_REFLECT_LR,,,,,
1695,s__2189,straight_chair,chair,2,chair,n04331277,straight_chair.n.01,,,__SYM_REFLECT_LR,,,,,
1696,s__2190,armchair,chair,2,chair,n02738535,armchair.n.01,,,__SYM_REFLECT_LR,,,,,
1697,s__2191,chair,chair,2,chair,n03001627,chair.n.01,,,__SYM_REFLECT_LR,,,,,
1698,s__2192,straight_chair,chair,2,chair,n04331277,straight_chair.n.01,,,__SYM_REFLECT_LR,,,,,
1699,s__2193,armchair,chair,2,chair,n02738535,armchair.n.01,,,__SYM_REFLECT_LR,,,,,
1700,s__2194,armchair,chair,2,chair,n02738535,armchair.n.01,,,__SYM_REFLECT_LR,,,,113,
1701,s__2195,lounge_chair,chair,2,chair,n04062428,recliner.n.01,,,__SYM_REFLECT_LR,,,,113,
1702,s__2196,armchair,chair,2,chair,n03262932,easy_chair.n.01,,,__SYM_REFLECT_LR,,,,,
1703,s__2197,armchair,chair,2,chair,n02738535,armchair.n.01,,,__SYM_REFLECT_LR,,,,136,
1704,s__2235,sofa,sofa,2,chair,n04256520,sofa.n.01,,,__SYM_REFLECT_LR,,,,136,
1705,s__2236,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,,,__SYM_REFLECT_LR,,,,136,
1706,s__2237,bench_chair,bench_chair,2,chair,n02828884,bench.n.01,,,__SYM_REFLECT_LR,,,,136,
1707,s__2238,desk_with_shelves,workplace,2,desk,n03179701,desk.n.01,,,,,,,35,
1708,s__2240,bookshelf,shelving,2,cabinet,n02871439,bookshelf.n.01,,,__CORNER_C2,,,1,"22,23,24,25,148",
1709,s__2241,bookshelf,shelving,2,cabinet,n02871439,bookshelf.n.01,,,__CORNER_C2,,,1,"22,23,24,25,148",
1710,s__2244,desk,desk,2,desk,n03179701,desk.n.01,,,,,,,25,
1711,s__2245,desk,desk,2,desk,n03179701,desk.n.01,,,"__SYM_REFLECT_C1_APPROX,__CORNER_C1",,,1,24,
1712,s__2254,toy,toy,2,otherprop,n03964744,plaything.n.01,,,__SYM_REFLECT_LR_APPROX,,,,,
1713,s__2255,armchair,chair,2,chair,n02738535,armchair.n.01,,,__SYM_REFLECT_LR,,,,,
1714,s__2256,armchair,chair,2,chair,n02738535,armchair.n.01,,,__SYM_REFLECT_LR,,,,,
1715,s__2257,stool,chair,2,chair,n04326896,stool.n.01,,,__SYM_ROTATE_UP_4,,,,140,
1716,s__2258,bench_chair,bench_chair,2,chair,n02788386,banquette.n.01,,,__SYM_ROTATE_UP_2,,,,140,
1717,s__2259,lounge_chair,chair,2,chair,n04062428,recliner.n.01,,,__SYM_REFLECT_LR,,,,140,
1718,s__2260,bench_chair,bench_chair,2,chair,n02828884,bench.n.01,,,__SYM_REFLECT_LR,,,,140,
1719,s__2261,straight_chair,chair,2,chair,n04331277,straight_chair.n.01,,,__SYM_REFLECT_LR,,,,139,
1720,s__2262,armchair,chair,2,chair,n02738535,armchair.n.01,,,__SYM_REFLECT_LR,,,,139,
1721,s__2263,armchair,chair,2,chair,n04099969,rocking_chair.n.01,,,__SYM_REFLECT_LR,,,,139,
1722,s__2264,lounge_chair,chair,2,chair,n04062428,recliner.n.01,,,__SYM_REFLECT_LR,,,,140,
1723,s__2265,straight_chair,chair,2,chair,n04331277,straight_chair.n.01,,,__SYM_REFLECT_LR,,,,139,
1724,s__2266,armchair,chair,2,chair,n02738535,armchair.n.01,,,__SYM_REFLECT_LR,,,,139,
1725,s__2267,ottoman,ottoman,2,chair,n03380724,footstool.n.01,,,__SYM_ROTATE_UP_4,,,,140,
1726,s__2268,sofa,sofa,2,sofa,n04256520,sofa.n.01,,,__SYM_REFLECT_LR,,,,140,
1727,s__2269,armchair,chair,2,chair,n02738535,armchair.n.01,,,__SYM_REFLECT_LR,,,,140,
1728,s__2270,ottoman,ottoman,2,chair,n03380724,footstool.n.01,,,__SYM_ROTATE_UP_4,,,,140,
1729,s__2271,armchair,chair,2,chair,n03001627,chair.n.01,,,__SYM_REFLECT_LR,,,,140,
1730,s__2272,straight_chair,chair,2,chair,n04331277,straight_chair.n.01,,,__SYM_REFLECT_LR,,,,,
1731,s__2273,fireplace,fireplace,2,otherstructure,n03346455,fireplace.n.01,,,__SYM_REFLECT_FB,,,,,
1732,s__2274,fireplace,fireplace,2,otherstructure,n03346455,fireplace.n.01,,,__SYM_REFLECT_LR,,,,,
1733,s__2275,fireplace,fireplace,2,otherstructure,n03346455,fireplace.n.01,,,"__SYM_REFLECT_C2,__CORNER_C2",,,1,,
1734,s__2276,fireplace,fireplace,2,otherstructure,n03346455,fireplace.n.01,,,__SYM_REFLECT_LR,,,,,
1735,s__2277,fireplace,fireplace,2,otherstructure,n03346455,fireplace.n.01,,,__SYM_ROTATE_UP_4,,,,,
1736,s__2278,fireplace,fireplace,2,otherstructure,n03346455,fireplace.n.01,,,__SYM_REFLECT_LR,,,,,
1737,s__2279,fireplace,fireplace,2,otherstructure,n03346455,fireplace.n.01,,,__SYM_REFLECT_LR,,,,,
1738,s__2280,fireplace,fireplace,2,otherstructure,n03346455,fireplace.n.01,,,__SYM_REFLECT_LR,,,,,
1739,s__2281,fireplace,fireplace,2,otherstructure,n03346455,fireplace.n.01,,,__SYM_REFLECT_LR,,,,,
1740,s__2282,fireplace,fireplace,2,otherstructure,n03346455,fireplace.n.01,,,__SYM_ROTATE_UP_2,,,,,
1741,s__2283,fireplace,fireplace,2,otherstructure,n03346455,fireplace.n.01,,,__SYM_REFLECT_FB,,,,,
1742,s__2284,fireplace,fireplace,2,otherstructure,n03346455,fireplace.n.01,,,__SYM_REFLECT_FB,,,,,
1743,s__2285,fireplace,fireplace,2,otherstructure,n03346455,fireplace.n.01,,,__SYM_REFLECT_LR,,,,,
1744,s__2286,fireplace_tools,fireplace_tools,2,otherstructure,,,,,__SYM_ROTATE_UP_2,,,,,
1745,s__2287,coffee_table,table,2,table,n03063968,coffee_table.n.01,,,__SYM_ROTATE_UP_4,,,,,
1746,s__2288,coffee_table,table,2,table,n03063968,coffee_table.n.01,,,__SYM_ROTATE_UP_2,,,,,
1747,s__2289,coffee_table,table,2,table,n03063968,coffee_table.n.01,,,__SYM_ROTATE_UP_2,,,,,
1748,s__2290,cart,cart,2,otherfurniture,n03484083,handcart.n.01,,,__SYM_ROTATE_UP_2,,,,,
1749,s__2291,cart,cart,2,otherfurniture,n03484083,handcart.n.01,,,__SYM_ROTATE_UP_2,,,,,
1750,s__2292,coffee_table,table,2,table,n03063968,coffee_table.n.01,,,__SYM_ROTATE_UP_2,,,,,
1751,s__2293,coffee_table,table,2,table,n03063968,coffee_table.n.01,,,__SYM_ROTATE_UP_2,,,,,
1752,s__2294,stand,stand,2,table,n04301000,stand.n.04,,,__SYM_ROTATE_UP_2,,,,,
1753,s__2295,coffee_table,table,2,table,n03063968,coffee_table.n.01,,,__SYM_ROTATE_UP_4,,,,,
1754,s__2296,coffee_table,table,2,table,n03063968,coffee_table.n.01,,,__SYM_ROTATE_UP_2,,,,,
1755,s__2297,coffee_table,table,2,table,n03063968,coffee_table.n.01,,,__SYM_ROTATE_UP_2,,,,,
1756,s__2298,coffee_table,table,2,table,n03063968,coffee_table.n.01,,,__SYM_ROTATE_UP_2,,,,,
1757,s__2299,coffee_table,table,2,table,n03063968,coffee_table.n.01,,,__SYM_ROTATE_UP_2,,,,,
1758,s__2300,coffee_table,table,2,table,n03063968,coffee_table.n.01,,,__SYM_ROTATE_UP_2,,,,,
1759,s__2301,coffee_table,table,2,table,n03063968,coffee_table.n.01,,,__SYM_REFLECT_LR,,,,,
1760,s__2302,shelving,shelving,2,shelves,n04190052,shelf.n.01,,,__SYM_REFLECT_LR,,,,,
1761,s__2303,wall_shelf,shelving,2,shelves,n04190052,shelf.n.01,,,__SYM_REFLECT_LR,,,,,
1762,s__2304,stand,stand,2,night_stand,n04301000,stand.n.04,,,"__SYM_REFLECT_C1,__CORNER_C1",,,1,,
1763,s__2305,soap_tray,bathroom_stuff,2,shelves,n04190052,soap_dish.n.01,,,"__SYM_REFLECT_C1,__CORNER_C1",,,1,,
1764,s__2306,weight_scale,household_appliance,2,otherprop,n04141975,scale.n.07,,,__SYM_REFLECT_LR,,,,,
1765,s__2307,toilet_plunger,bathroom_stuff,2,otherprop,n03970156,plunger.n.03,,,__SYM_ROTATE_UP_INF,,,,145,
1766,s__2308,soap_dish,bathroom_stuff,2,otherprop,n04254009,soap_dish.n.01,,,__SYM_ROTATE_UP_INF,,,,145,
1767,s__2309,trash_can,bathroom_stuff,2,otherprop,n02747177,ashcan.n.01,,,__SYM_ROTATE_UP_INF,,,,145,
1768,s__2310,soap_dispenser,bathroom_stuff,2,otherprop,n04254120,soap_dispenser.n.01,,,,,,,145,
1769,s__2311,soap_tray,bathroom_stuff,2,otherprop,n04190052,soap_dish.n.01,,,"__SYM_REFLECT_C1,__CORNER_C1",,,1,,
1770,s__2312,towel_hanger,bathroom_stuff,2,otherprop,n03490884,hanger.n.02,,,__SYM_REFLECT_LR,,,,,
1771,s__2313,toiletries,bathroom_stuff,2,otherprop,n04447443,toiletry.n.01,,,,,,,,
1772,s__2314,hair_dryer,bathroom_stuff,2,otherprop,n03483316,hand_blower.n.01,,,,,,,,
1773,s__2315,toy,toy,2,otherprop,n03964744,plaything.n.01,,,__SYM_REFLECT_LR_APPROX,,,,,
1774,s__2316,decoration,decoration,2,otherprop,n03169390,decoration.n.01,,,__SYM_ROTATE_UP_2,,,,,
1775,s__2317,toy,toy,2,otherprop,n03964744,plaything.n.01,,,__SYM_ROTATE_UP_INF_APPROX,,,,,
1776,s__2318,drink,kitchenware,2,otherprop,n00021265,food.n.01,,,__SYM_ROTATE_UP_INF_APPROX,,,,,
1777,s__2319,cake,kitchenware,2,otherprop,n02937469,cake.n.01,,,__SYM_ROTATE_UP_INF_APPROX,,,,,
1778,s__2320,toy,toy,2,otherprop,n03964744,plaything.n.01,,,__SYM_ROTATE_UP_2,,,,,
1779,s__2321,food,kitchenware,2,otherprop,n00021265,food.n.01,,,__SYM_ROTATE_UP_INF,,,,,
1780,s__2322,bench_chair,bench_chair,2,chair,n03891251,park_bench.n.01,,,__SYM_REFLECT_LR,,,,,
1781,s__2323,bench_chair,bench_chair,2,chair,n03891251,park_bench.n.01,,,__SYM_ROTATE_UP_2,,,,,
1782,s__2324,bench_chair,bench_chair,2,chair,n03891251,park_bench.n.01,,,__SYM_REFLECT_LR,,,,,
1783,s__2325,bench_chair,bench_chair,2,chair,n03891251,park_bench.n.01,,,__SYM_REFLECT_LR,,,,,
1784,s__2326,bench_chair,bench_chair,2,chair,n03891251,park_bench.n.01,,,__SYM_REFLECT_LR,,,,,
1785,s__2327,bench_chair,bench_chair,2,chair,n03891251,park_bench.n.01,,,__SYM_ROTATE_UP_2,,,,,
1786,s__2328,bench_chair,bench_chair,2,chair,n03891251,park_bench.n.01,,,__SYM_REFLECT_LR,,,,,
1787,s__2329,bench_chair,bench_chair,2,chair,n03891251,park_bench.n.01,,,__SYM_REFLECT_LR,,,,144,
1788,s__2330,bench_chair,bench_chair,2,chair,n03891251,park_bench.n.01,,,__SYM_ROTATE_UP_2,,,,144,
1789,s__2331,bench_chair,bench_chair,2,chair,n03891251,park_bench.n.01,,,__SYM_ROTATE_UP_2,,,,,
1790,s__2332,bench_chair,bench_chair,2,chair,n03891251,park_bench.n.01,,,,,,,,
1791,s__2333,bench_chair,bench_chair,2,chair,n03891251,park_bench.n.01,,,__SYM_REFLECT_LR,,,,,
1792,s__2334,toy,toy,2,otherprop,n03964744,plaything.n.01,,,,,,,,
1793,s__2335,surveillance_camera,household_appliance,2,otherprop,n02942699,camera.n.01,,,__SYM_REFLECT_LR,,,,,
1794,s__2336,lawn_mower,household_appliance,2,otherprop,n03649909,lawn_mower.n.01,,,__SYM_REFLECT_LR_APPROX,,,,,
1795,s__2337,safe,safe,2,cabinet,n04125021,safe.n.01,,,,,,,,
1796,s__2338,mailbox,mailbox,2,otherprop,n03710193,mailbox.n.01,,,,,,,,
1797,s__2339,wine_rack,kitchen_cabinet,2,counter,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,,
1798,s__2340,stool,chair,2,chair,n04326896,stool.n.01,,,__SYM_REFLECT_LR,,,,,
1799,s__2341,stool,chair,2,chair,n04326896,stool.n.01,,,__SYM_ROTATE_UP_4,,,,,
1800,s__2342,partition,partition,1,otherstructure,n03894379,partition.n.01,,,__SYM_REFLECT_LR_APPROX,,,,,
1801,s__2343,partition,partition,1,otherstructure,n03894379,partition.n.01,,,__SYM_REFLECT_LR_APPROX,,,,,
1802,s__2344,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01,,,__SYM_REFLECT_LR,,,,,
1803,s__2345,safe,safe,2,cabinet,n04125021,safe.n.01,,,__SYM_REFLECT_LR_APPROX,,,,,
1804,s__2346,stool,chair,2,chair,n04326896,stool.n.01,,,__SYM_REFLECT_LR,,,,,
1805,s__2347,double_bed,bed,2,bed,n03225988,double_bed.n.01,,,__SYM_REFLECT_LR,,,,,
1806,s__2348,outdoor_spring,outdoor_spring,2,otherprop,n03388043,fountain.n.01,,,__SYM_REFLECT_LR,,,,,
1807,s__2349,outdoor_spring,outdoor_spring,2,otherprop,n03388043,fountain.n.01,,,__SYM_ROTATE_UP_2,,,,,
1808,s__2350,coffee_table,table,2,table,n03063968,coffee_table.n.01,,,__SYM_REFLECT_FB,,,,,
1809,s__2351,bookshelf,shelving,2,cabinet,n02871439,bookshelf.n.01,,,"__CORNER_C2,__SYM_REFLECT_C2_APPROX",,,,,
1810,s__2352,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,,
1811,s__2353,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,63,
1812,s__2354,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR_APPROX,,,,,
1813,s__2355,wardrobe_cabinet,wardrobe_cabinet,2,bookshelf,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,49,
